subset,parameter,volume_method,linear_a,linear_r2,linear_rmse,linear_rrmse,exponential_a,exponential_b,exponential_r2,exponential_rmse,exponential_rrmse,power_a,power_b,power_r2,power_rmse,power_rrmse,log_a,log_b,log_r2,log_rmse,log_rrmse,poly2deg_a,poly2deg_b,poly2deg_r2,poly2deg_rmse,poly2deg_rrmse,best_r2,best_rmse,best_rrmse,best_equation
watermelon,aboveground_veg_biomass,voxel_vol_01,5191.995532505192,0.8782420055336283,97.17437524299017,0.43491116093266574,65.75435601018197,-18.880226335430628,0.7894748372508974,127.77768630215175,0.5718785611124119,5254.355017580692,0.9926528303756527,0.8516035922805759,107.27899790334965,0.4801351529677519,386174.8683641924,3.8366487917420002,0.8423628870221147,110.5687119389213,0.49485851338832904,-4924.138891396536,5680.041059984884,0.7327201911258028,143.97466946661268,0.6443693667805522,0.8782420055336283,97.17437524299017,0.43491116093266574,linear
watermelon,aboveground_veg_biomass,voxel_vol_005,17609.572652912284,0.08362879360951003,266.5868551466585,1.1931293447609304,136.25859614737988,-39.07266323416861,-6.015555915065212,737.6223362698604,3.3012837571099443,5590.313211080103,0.6121957477790895,0.20262469784928572,248.6763040162339,1.112969337911401,327.597651081921,224.1789828675809,0.47043555053212105,202.6573807845747,0.9070082161907254,-776747.7956191344,43763.932761176824,0.8245784395493325,116.63919108953978,0.522027395392574,0.8245784395493325,116.63919108953978,0.522027395392574,poly2deg
watermelon,aboveground_veg_biomass,voxel_vol_002,152163.37111466416,-0.6077168909519675,353.1081986885846,1.58036206811191,151.02979063240903,-299.9521087623358,-11.060337872529074,967.1253154685737,4.328441450393061,36855.27535397394,0.6205851457709967,-0.5543180998959363,347.1946035410987,1.5538953321596825,392.03358923077366,1513.9651326979097,-0.030537198330663262,282.70588586275994,1.265271268434936,-58325018.97759004,383181.30878234084,0.5469039282312791,187.4554893533983,0.8389710177608624,0.5469039282312791,187.4554893533983,0.8389710177608624,poly2deg
watermelon,aboveground_veg_biomass,voxel_vol_001,1074918.9810545794,-0.3690918171937305,325.8511826026813,1.458371260557573,143.9299024357276,-2305.8514158223,-15.955595532149708,1146.7256797188227,5.13225627014041,1228314.0693538578,0.7068570959440372,-1.1363628277985707,407.0432155683667,1.821752257114448,93705.46266565242,6503.951141526389,-0.37818932497457447,326.9320178391532,1.463208619236705,-1992023634.717008,2165746.3155747973,-0.9329254528842739,387.1779059196493,1.7328435827853705,-0.3690918171937305,325.8511826026813,1.458371260557573,linear
watermelon,leaf_biomass,voxel_vol_02,1095.5357489148112,0.9874983838733022,16.75404462525339,0.1368045647011308,47.365198668534646,-6.289182736042393,-1.924737682146369,256.25954368458434,2.0924783303631536,1015.099163246004,0.9369191778948555,0.9861902380439199,17.608796905411918,0.14378401451339476,1487.3376131057587,1.0387730309729748,0.9864028549549629,17.472717422969307,0.14267286226468603,-514.4119452910811,1244.0528546312494,0.9747163934325358,23.82627225752293,0.1945525917800136,0.9874983838733022,16.75404462525339,0.1368045647011308,linear
watermelon,leaf_biomass,convh_vol,157.78961985312463,0.9378234662142955,37.36369702960945,0.3050919597084067,54.25925547303814,-0.7893780252102053,0.6490842668241816,88.76423371232065,0.7248012420678276,201.05175543474235,0.6688603525430515,0.9626288725111367,28.96707798588026,0.2365296609362543,247.96447965289593,1.6828643109514168,0.9478524647859636,34.217910119991586,0.27940514685581896,-37.319012313697236,238.07442893757488,0.8663384269171459,54.78225085006085,0.44732255097341195,0.9626288725111367,28.96707798588026,0.2365296609362543,power
watermelon,leaf_biomass,voxel_vol_01,2831.72593518741,0.9193416953951542,42.55603258448846,0.3474897938586595,37.59137778254829,-18.44524762122742,0.8143543512302681,64.56229731473616,0.5271811779069966,2528.629558370828,0.9422508161573429,0.9043096403519829,46.352235206543234,0.37848755343515583,88599.9567259092,4.9516931127709976,0.8931965820026498,48.96989399944883,0.39986195464450686,-4667.52262326271,3326.5464063588056,0.8284023871366365,62.071495518287605,0.5068426230599884,0.9193416953951542,42.55603258448846,0.3474897938586595,linear
watermelon,leaf_biomass,voxel_vol_005,9728.14089130807,0.19706639438431717,134.26920135939952,1.0963704619154506,73.06868473450734,-40.20394509894521,-6.138227637320546,400.34258116300083,3.2689833274514832,3219.477246718706,0.6272047337527368,0.2967435323509756,125.65895845022571,1.0260638249506047,189.9043447650219,203.2579046097009,0.5454136213494141,101.02870759223471,0.8249463740618673,-389755.0682252905,22881.35095294207,0.8461959818333951,58.76522847779373,0.47984541531836106,0.8461959818333951,58.76522847779373,0.47984541531836106,poly2deg
watermelon,leaf_biomass,voxel_vol_002,84774.26455391152,-0.48589159172346674,182.6544051637916,1.4914581492466672,80.97793374401797,-312.1336440133267,-12.089894300855615,542.1315197008552,4.426755939974484,22465.61655018071,0.6401711994313728,-0.4825959223146872,182.45173132903741,1.4898032231461324,234.87069867487816,1350.5990431551577,0.03488374117425097,147.20630246211257,1.202007907943467,-29809087.748942018,203340.22089410792,0.55699579468994,99.73337424497822,0.8143693749743051,0.55699579468994,99.73337424497822,0.8143693749743051,poly2deg
watermelon,leaf_biomass,voxel_vol_001,599658.7430730641,-0.26244747115500955,168.36167838574423,1.3747513892374617,76.86593073067954,-2409.5513711936396,-17.99473668892326,653.0602150352788,5.332540317271418,826808.4609001852,0.7334683703588787,-1.11988995469452,218.16910330498948,1.7814521732792463,61069.545647433064,5613.208986589491,-0.2745171111691975,169.16457556863062,1.3813074180687908,-248968944.8351232,730669.9475306675,-0.29341235858758585,170.41392972805292,1.3915089757081736,-0.26244747115500955,168.36167838574423,1.3747513892374617,linear
watermelon,leaf_no,convh_vol,471.79121354382676,0.8946238360679115,142.94055014358815,0.37665494108982384,181.6239784892057,-0.7368845515940154,0.5558131411678726,293.47229605549705,0.7733130330843138,638.921515030673,0.5866226356505977,0.9716487193488569,74.14307560684246,0.195370423206436,461.32787376257636,3.685473532074498,0.9793276843046897,63.310948683545455,0.16682726925835428,-156.67929096855096,811.6069365944037,0.891441119454304,145.08313623042545,0.3823007542303701,0.9793276843046897,63.310948683545455,0.16682726925835428,log
watermelon,leaf_no,voxel_vol_02,3281.1877868422243,0.9554621848886558,92.92845375963672,0.24487076089495843,160.11755233694035,-5.8410322408362445,-1.5038090489492517,696.762645226986,1.8360017002028617,2523.300873734582,0.7865558665942586,0.9713724066157501,74.50350027142028,0.19632015881797174,1079.8929461965395,5.255172408862721,0.9774077948050103,66.18560893167752,0.17440213157227277,-4835.034082737016,4671.243525118181,0.8158738429323937,188.9478704083669,0.4978863515371987,0.9774077948050103,66.18560893167752,0.17440213157227277,log
watermelon,leaf_no,voxel_vol_005,29317.2834956236,0.1629133255083588,402.8742139604247,1.061592131648023,230.1608742225551,-38.82777244062284,-5.551193708255697,1127.0533583539382,2.969837571420127,8416.464753452134,0.5982133886681107,0.360764827374112,352.0583007772907,0.9276898571206605,496.4184253861037,239.8700291592715,0.6091718401142237,275.2815981227015,0.7253797051981594,-1247817.8656813991,71101.47345243729,0.9283706913163706,117.85001354316724,0.31054022014009813,0.9283706913163706,117.85001354316724,0.31054022014009813,poly2deg
