subset,parameter,volume_method,linear_a,linear_b,linear_r2,linear_rmse,linear_rrmse,exponential_a,exponential_b,exponential_c,exponential_r2,exponential_rmse,exponential_rrmse,power_a,power_b,power_c,power_r2,power_rmse,power_rrmse,log_a,log_b,log_c,log_r2,log_rmse,log_rrmse,poly2deg_a,poly2deg_b,poly2deg_c,poly2deg_r2,poly2deg_rmse,poly2deg_rrmse,best_r2,best_rmse,best_rrmse,best_equation
both_species,aboveground_veg_biomass,convh_vol,307.6472754309585,17.40362997262076,0.908175162356335,72.47001216116287,0.38547622508447615,2623627.8931760634,-0.00011943137961008255,-2623610.481148192,0.9081523921486964,72.47899695754438,0.38552401623683025,386.3501000675378,0.7350886832226128,-20.471995788215548,0.9313545231832678,62.659108657360406,0.3332909151261516,684.4578512811067,0.7746300889924115,-9.22940469073407,0.9341575158553419,61.36649989686416,0.3264153823278524,-65.1491972051412,449.9108102869343,-4.881873648753327,0.9186876305802596,68.1956318933937,0.3627403110000263,0.9341575158553419,61.36649989686416,0.3264153823278524,log
both_species,aboveground_veg_biomass,voxel_vol_02,1932.3844968485307,-8.1974426000342,0.9281075179914172,64.12390888295381,0.3410823538830397,12281.092450223687,-0.6878722134914647,-12283.643083223666,0.9215991133112309,66.9635912615123,0.3561869469565352,2078.4023219140854,1.067784243962223,-1.3834947051298505,0.9210993644093537,67.1766744493688,0.35732036063254263,1223456.6882562137,0.0034789417254384955,-8.222529605334364,0.9279262862146386,64.20468210767653,0.34151199583873265,633.4782517994745,1723.5456547524907,-2.7236222027039787,0.9218352480032667,66.8626717952445,0.35565014485406077,0.9281075179914172,64.12390888295381,0.3410823538830397,linear
both_species,aboveground_veg_biomass,voxel_vol_01,5971.9607059711025,-9.633884897074553,0.8910390523073726,78.94301074126982,0.4199068396687246,10904.742442174596,-3.0142772346581554,-10906.924930193534,0.8804318721671104,82.69627819152171,0.4398708954941614,-442927.40415833815,0.9146270022879941,449238.64090936986,0.9256695997400538,65.20208526057168,0.3468172964837823,1298791.298721383,0.011307673877044884,-9.659289298166945,0.8908175343349074,79.0232157006624,0.42033345895658886,8731.224952761291,5071.070611000442,-2.2300513532708215,0.8809324373082634,82.52299501747868,0.43894918261170435,0.9256695997400538,65.20208526057168,0.3468172964837823,power
both_species,aboveground_veg_biomass,voxel_vol_005,25504.817038219702,-13.947209525315165,0.7739697168336371,113.7002878522311,0.6047847439962825,1021136.0225437051,-0.8909428162048282,-1021149.4630417228,0.750971610861715,119.34457418965992,0.6348073440451056,23200.717244564392,0.9589416505243449,-19.475111393010227,0.738275943530027,122.34890054590424,0.6507876971344831,69901.53365662457,15.294044259580664,-22.166021328545387,0.7577600965179334,117.70667504694111,0.6260951724892314,-223148.63270605114,30695.880408111236,-24.662302163720756,0.7205101952018409,126.43323051576121,0.6725127121003781,0.7739697168336371,113.7002878522311,0.6047847439962825,linear
both_species,aboveground_veg_biomass,voxel_vol_002,215666.34998256888,-0.12221846203144586,0.2991101572427166,200.2180064161312,1.0649823148310513,2414514.0325047504,-9.160489239133138,-2414513.4049359164,-0.06347295454347979,246.6274851641303,1.3118396030033326,96392.05557035682,0.5784133323123494,-135.85322548264782,-0.005861350341969995,239.85419031286432,1.2758116784482247,52711.88349526262,1051.4666993965031,-76.03205243483916,0.31561420861683165,197.84666860127953,1.0523688996816751,-77949436.23238373,459920.3773760746,-93.58772100271331,-0.04604800702966627,244.59865117546633,1.3010480046035138,0.31561420861683165,197.84666860127953,1.0523688996816751,log
both_species,aboveground_veg_biomass,voxel_vol_001,1287249.51230204,1.9574474673189837,0.035519628897032196,234.86859311595228,1.249292720744954,2287211.4612104082,-73.22924159911577,-2287208.3841065983,-0.6665332022317343,308.7345510397491,1.6421941398780544,1355166.4003563148,0.4656728150080343,-258.9400713304331,-0.4459928813615768,287.58175326332554,1.5296800061878606,60513.716342619366,9635.082869507329,-120.51256621552373,0.06507725467758307,231.2416781594323,1.2300007481834951,-3067942659.1150055,2943533.1051041484,-123.09855216191973,-0.5292864470610852,295.74858094708827,1.5731202901421575,0.06507725467758307,231.2416781594323,1.2300007481834951,log
both_species,leaf_biomass,convh_vol,158.16471754331806,3.3476513370977146,0.952655190050274,26.34762562197059,0.2893144473190223,1176016.5186636087,-0.00013602892537108405,-1176013.1665413992,0.9526404704142084,26.35172107954321,0.28935941816615446,181.2217344510531,0.8373653068252725,-6.974252366972266,0.959377192124315,24.40564357652104,0.26799019327640394,570.5846863153491,0.3886896484671342,-4.798373264650781,0.9617706908302404,23.67573771465688,0.25997534161386726,-22.53694845399002,207.36982777422676,-4.365020321069068,0.9548807096373835,25.720915657127712,0.2824327552185908,0.9617706908302404,23.67573771465688,0.25997534161386726,log
both_species,leaf_biomass,voxel_vol_02,971.0573391702796,-7.522475354077723,0.9066441731276985,36.99780934143124,0.4062605456449539,32123.102121269476,-0.6194528890272112,-32128.08142790022,0.8954560638722777,39.1520691267396,0.4299157504102882,1091.167677354166,1.1079150986532667,-2.2858333157867157,0.8971957271855976,38.82494755849401,0.4263237380946059,556120.4709392037,0.034441312999292935,-7.635541254222898,0.9026918383253408,37.77286522589881,0.4147711745749895,297.54375101281653,872.8003291257141,-4.938202067005167,0.8899730090788406,40.1656604905547,0.4410456575008523,0.9066441731276985,36.99780934143124,0.4062605456449539,linear
both_species,leaf_biomass,voxel_vol_01,2993.440377768368,-7.99085451794364,0.8643607437901273,44.59621441829622,0.4896960854108642,36692.217822506405,-2.069595785461544,-36697.665472176996,0.8436063943257961,47.88668694716371,0.5258276615447641,4025.5747100016706,1.1284767460772802,-2.0964456069883797,0.846654436251129,47.41774570861791,0.5206783749562283,502973.62182165915,0.12117749013170633,-8.121722682601439,0.8605947512286344,45.211077541990555,0.4964476913187657,3257.0130411642244,2659.0295240026003,-5.24897936932505,0.8382818491446722,48.69503456817548,0.5347038558770402,0.8643607437901273,44.59621441829622,0.4896960854108642,linear
both_species,leaf_biomass,voxel_vol_005,12837.36286760567,-10.582185144395233,0.7729450721317509,57.69932878870671,0.6335769931869372,327289.441924317,-0.8547058349198678,-327299.7839349849,0.7623371656230156,59.031787119220326,0.6482082715798834,15285.399233616723,1.0399311184134516,-8.562405384205258,0.7512485849604378,60.39320462367749,0.6631575409570838,51295.64192573834,7.221222584536406,-12.653027103745648,0.7623288746284221,59.032816787911855,0.6482195780267217,-60376.932594916136,14247.046070609495,-13.491178794351834,0.7416284604577701,61.54993966961987,0.6758592608506707,0.7729450721317509,57.69932878870671,0.6335769931869372,linear
both_species,leaf_biomass,voxel_vol_002,112014.1513788982,-6.691269753636426,0.41718382316457203,92.44237483062432,1.0150787386578808,1205890.2084665773,-12.418720983340409,-1205896.415090896,-0.060333880879727575,124.68856143438639,1.3691633073878249,77669.09248079876,0.675223827950044,-52.64374504372537,0.06159331097959997,117.30076446097533,1.2880403846267983,35977.42895070268,703.467025994711,-36.31491697943292,0.41791540616950107,92.38433722856537,1.0144414471992758,-31206862.360011738,210348.12391660115,-44.44637671729311,-0.043230198499599304,123.67883055928003,1.3580757910300416,0.41791540616950107,92.38433722856537,1.0144414471992758,log
