plot_id,date_dir,trial_dir,date,sample_id,species,scan_level,plants_per_group,group_proportion,s_priority,trial,npts,nnd,ch_vol,npts_vol
05,Sampling_09_01_2023,Garden_Plots,09_01_2023,gp_05_09_01_2023,tomato,plant,1,1.0,4,Garden_Plots,235620,0.0016946539807981935,0.6721880446653521,350526.9126250276
06,Sampling_06_24_2023,Garden_Plots,06_24_2023,gp_06_06_24_2023,tomato,plant,1,1.0,3,Garden_Plots,260927,0.0006197570854302649,0.1382466091371038,1887402.5310901473
06,Sampling_08_02_2023,Garden_Plots,08_02_2023,gp_06_08_02_2023,tomato,plant,1,1.0,4,Garden_Plots,151695,0.0016700041558265234,0.39177496463272865,387199.3202582692
06,Sampling_08_12_2023,Garden_Plots,08_12_2023,gp_06_08_12_2023,tomato,plant,1,1.0,4,Garden_Plots,210924,0.0012775425812796976,0.42994873901408504,490579.4129869286
06,Sampling_08_25_2023,Garden_Plots,08_25_2023,gp_06_08_25_2023,tomato,plant,1,1.0,1,Garden_Plots,198660,0.0018138161863377887,0.7179790600192666,276693.3063405346
06,Sampling_09_01_2023,Garden_Plots,09_01_2023,gp_06_09_01_2023,tomato,plant,1,1.0,4,Garden_Plots,184212,0.002087579512202714,0.6231796775167253,295600.1401298199
07,Sampling_06_24_2023,Garden_Plots,06_24_2023,gp_07_06_24_2023,tomato,plant,1,1.0,4,Garden_Plots,312057,0.0007344419233883957,0.20093835903900537,1552998.6484035372
07,Sampling_08_02_2023,Garden_Plots,08_02_2023,gp_07_08_02_2023,tomato,plant,1,1.0,4,Garden_Plots,151158,0.0011888780908697722,0.42810541559716564,353085.9327933266
08,Sampling_06_24_2023,Garden_Plots,06_24_2023,gp_08_06_24_2023,tomato,plant,1,1.0,4,Garden_Plots,229638,0.0006809412549490605,0.19169858789297506,1197911.7974943374
08,Sampling_08_02_2023,Garden_Plots,08_02_2023,gp_08_08_02_2023,tomato,plant,1,1.0,4,Garden_Plots,128418,0.0016036497968638255,0.24128904929151712,532216.4448700272
09,Sampling_06_24_2023,Garden_Plots,06_24_2023,gp_09_06_24_2023,tomato,plant,1,1.0,4,Garden_Plots,180106,0.0007649067862590638,0.15531692893350177,1159603.1497449423
12B4,Sampling_07_06_2023,Personal-Sized_Watermelons,07_06_2023,pw_12B4_07_06_2023,watermelon,plot,9,1.0,4,Watermelon_Variety_Trial,251124,0.005983368357856539,9.583164527340207,26204.70506204479
12B4,Sampling_07_24_2023,Personal-Sized_Watermelons,07_24_2023,pw_12B4_07_24_2023,watermelon,plot,9,1.0,4,Watermelon_Variety_Trial,270433,0.006064992306041898,12.617408935602604,21433.322909659993
12B4,Sampling_08_11_2023,Personal-Sized_Watermelons,08_11_2023,pw_12B4_08_11_2023,watermelon,plot,9,1.0,4,Watermelon_Variety_Trial,343346,0.0060304757634898915,17.960670128036266,19116.547297644724
12B41,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_12B41_06_25_2023,watermelon,plot,3,1.0,1,Watermelon_Variety_Trial,171881,0.0032745483728597946,1.588224207511302,108222.12581014124
12B42,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_12B42_06_25_2023,watermelon,plot,3,1.0,1,Watermelon_Variety_Trial,205044,0.0033555780233442767,2.0816716607286665,98499.68362840977
12B43,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_12B43_06_25_2023,watermelon,plot,3,1.0,1,Watermelon_Variety_Trial,215246,0.0032511481502723095,2.080864025128303,103440.68492737206
22A29,Sampling_06_25_2023,Seedless_Watermelon_Variety_Trial,06_25_2023,sw_22A29_06_25_2023,watermelon,plot,15,0.25,1,Watermelon_Variety_Trial,153719,0.002337679793368279,0.684705533698867,224503.80847601782
28A1,Sampling_06_25_2023,Seedless_Watermelon_Variety_Trial,06_25_2023,sw_28A1_06_25_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,133407,0.0023168031269459517,0.5118165762273744,260653.92602824565
49B29,Sampling_06_25_2023,Seedless_Watermelon_Variety_Trial,06_25_2023,sw_49B29_06_25_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,239291,0.0015259775028213347,0.8148644720063226,293657.42184197635
50B1,Sampling_06_25_2023,Seedless_Watermelon_Variety_Trial,06_25_2023,sw_50B1_06_25_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,262213,0.0013298247655535883,0.6912629298587252,379324.55028883007
24C4,Sampling_07_06_2023,Personal-Sized_Watermelons,07_06_2023,pw_24C4_07_06_2023,watermelon,plot,9,1.0,3,Watermelon_Variety_Trial,254667,0.005969636196059267,10.366229998985254,24566.98337051457
24C4,Sampling_07_24_2023,Personal-Sized_Watermelons,07_24_2023,pw_24C4_07_24_2023,watermelon,plot,9,1.0,4,Watermelon_Variety_Trial,279445,0.006166098002710311,14.09550000429984,19825.121486627304
24C4,Sampling_08_11_2023,Personal-Sized_Watermelons,08_11_2023,pw_24C4_08_11_2023,watermelon,plot,9,1.0,2,Watermelon_Variety_Trial,293433,0.00614121387919168,17.955874794507704,16341.893856920551
24C41,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_24C41_06_25_2023,watermelon,plot,3,1.0,4,Watermelon_Variety_Trial,193272,0.003352625338447285,2.182569903879496,88552.49018895613
24C42,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_24C42_06_25_2023,watermelon,plot,3,1.0,4,Watermelon_Variety_Trial,164329,0.0033923783329027728,1.8723317030728759,87767.03387028206
24C43,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_24C43_06_25_2023,watermelon,plot,3,1.0,4,Watermelon_Variety_Trial,177011,0.003310745449517005,1.7593213219474475,100613.22954016212
72C29,Sampling_06_25_2023,Seedless_Watermelon_Variety_Trial,06_25_2023,sw_72C29_06_25_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,203142,0.0013550329730653325,0.5041165491672028,402966.3385095951
82C1,Sampling_06_25_2023,Seedless_Watermelon_Variety_Trial,06_25_2023,sw_82C1_06_25_2023,watermelon,plot,15,0.25,2,Watermelon_Variety_Trial,76299,0.001776540043843607,0.573793874600798,132972.838117317
22A29,Sampling_07_06_2023,Seedless_Watermelon_Variety_Trial,07_06_2023,sw_22A29_07_06_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,172792,0.0030744176582956084,1.2112445359796888,142656.57748477763
28A1,Sampling_07_06_2023,Seedless_Watermelon_Variety_Trial,07_06_2023,sw_28A1_07_06_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,297711,0.001543508604685953,1.4209805039650454,209510.96737026266
35A4,Sampling_07_06_2023,Personal-Sized_Watermelons,07_06_2023,pw_35A4_07_06_2023,watermelon,plot,9,1.0,4,Watermelon_Variety_Trial,288733,0.005993159332779815,11.567795668078428,24960.070897237983
35A4,Sampling_07_24_2023,Personal-Sized_Watermelons,07_24_2023,pw_35A4_07_24_2023,watermelon,plot,9,1.0,1,Watermelon_Variety_Trial,323060,0.006004357653162949,13.807568079568105,23397.313570233375
35A4,Sampling_08_11_2023,Personal-Sized_Watermelons,08_11_2023,pw_35A4_08_11_2023,watermelon,plot,9,1.0,4,Watermelon_Variety_Trial,265464,0.005919268052944432,12.69605304792632,20909.175394738835
35A41,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_35A41_06_25_2023,watermelon,plot,3,1.0,4,Watermelon_Variety_Trial,176468,0.0033676225805365843,1.9504174154074505,90477.04281451726
35A42,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_35A42_06_25_2023,watermelon,plot,3,1.0,4,Watermelon_Variety_Trial,204961,0.003336338233566808,2.003488120107226,102302.07903056125
35A43,Sampling_06_25_2023,Personal-Sized_Watermelons,06_25_2023,pw_35A43_06_25_2023,watermelon,plot,3,1.0,4,Watermelon_Variety_Trial,200970,0.0032736839532180794,1.8049012606717632,111346.8112517143
49B29,Sampling_07_06_2023,Seedless_Watermelon_Variety_Trial,07_06_2023,sw_49B29_07_06_2023,watermelon,plot,15,0.25,2,Watermelon_Variety_Trial,271368,0.002245353997545052,1.113911221500844,243617.2603004829
50B1,Sampling_07_06_2023,Seedless_Watermelon_Variety_Trial,07_06_2023,sw_50B1_07_06_2023,watermelon,plot,15,0.25,1,Watermelon_Variety_Trial,140715,0.0030799899130280793,1.0540692319554101,133496.92385855792
72C29,Sampling_07_06_2023,Seedless_Watermelon_Variety_Trial,07_06_2023,sw_72C29_07_06_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,221395,0.0022043116243798764,0.940481044035783,235406.12690071025
82C1,Sampling_07_06_2023,Seedless_Watermelon_Variety_Trial,07_06_2023,sw_82C1_07_06_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,200796,0.0022324352033673573,0.9530400278443507,210689.9963626646
22A29,Sampling_07_24_2023,Seedless_Watermelon_Variety_Trial,07_24_2023,sw_22A29_07_24_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,724749,0.0012397639813511564,1.9961398345430215,363075.26529869466
28A1,Sampling_07_24_2023,Seedless_Watermelon_Variety_Trial,07_24_2023,sw_28A1_07_24_2023,watermelon,plot,15,0.25,2,Watermelon_Variety_Trial,331345,0.0014509732090757907,1.7321280132161667,191293.59808965152
49B29,Sampling_07_24_2023,Seedless_Watermelon_Variety_Trial,07_24_2023,sw_49B29_07_24_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,398390,0.0012545118678398684,1.6235410009061424,245383.39332215677
50B1,Sampling_07_24_2023,Seedless_Watermelon_Variety_Trial,07_24_2023,sw_50B1_07_24_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,570127,0.001488355783370493,2.1406513829241973,266333.4182052514
72C29,Sampling_07_24_2023,Seedless_Watermelon_Variety_Trial,07_24_2023,sw_72C29_07_24_2023,watermelon,plot,15,0.25,1,Watermelon_Variety_Trial,448601,0.001190420440643563,1.3428932306450403,334055.5970965173
82C1,Sampling_07_24_2023,Seedless_Watermelon_Variety_Trial,07_24_2023,sw_82C1_07_24_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,701837,0.0014010001440487112,1.814508786611625,386791.7340376155
22A29,Sampling_08_11_2023,Seedless_Watermelon_Variety_Trial,08_11_2023,sw_22A29_08_11_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,249226,0.002449202020512284,1.4810484264486536,168276.7393349919
28A1,Sampling_08_11_2023,Seedless_Watermelon_Variety_Trial,08_11_2023,sw_28A1_08_11_2023,watermelon,plot,15,0.25,1,Watermelon_Variety_Trial,223044,0.002417817542878554,0.9829522089712304,226912.35439965138
49B29,Sampling_08_11_2023,Seedless_Watermelon_Variety_Trial,08_11_2023,sw_49B29_08_11_2023,watermelon,plot,15,0.25,2,Watermelon_Variety_Trial,252851,0.002102714455082163,1.1731574647145173,215530.31677766307
50B1,Sampling_08_11_2023,Seedless_Watermelon_Variety_Trial,08_11_2023,sw_50B1_08_11_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,210462,0.0024711120261281445,0.9859952397212334,213451.33477470247
72C29,Sampling_08_11_2023,Seedless_Watermelon_Variety_Trial,08_11_2023,sw_72C29_08_11_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,266771,0.002450091385408521,1.715188777730388,155534.48312144564
82C1,Sampling_08_11_2023,Seedless_Watermelon_Variety_Trial,08_11_2023,sw_82C1_08_11_2023,watermelon,plot,15,0.25,4,Watermelon_Variety_Trial,169577,0.0022843434389590886,0.8966203997110938,189129.0896957515
Big_Beef,Sampling_Day_Zero,Transplant-Age_Plants,Day_Zero,ta_Big_Beef_Day_Zero,tomato,plant,1,1.0,1,Transplant-Age_Plants,161046,0.0002822363020048653,0.024253309506586208,6640165.95163091
German_Johnson,Sampling_Day_Zero,Transplant-Age_Plants,Day_Zero,ta_German_Johnson_Day_Zero,tomato,plant,1,1.0,4,Transplant-Age_Plants,78453,0.00023754172223462974,0.00654871100097993,11979914.824193725
Mambo,Sampling_Day_Zero,Transplant-Age_Plants,Day_Zero,ta_Mambo_Day_Zero,watermelon,plant,1,1.0,2,Transplant-Age_Plants,115431,0.000183304731229664,0.010243919149251345,11268245.904540943
R1C4,Sampling_07_04_2023,Pepper_Variety_Trial,07_04_2023,pv_R1C4_07_04_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,306563,0.0012459593307148004,0.8038145286553431,381385.24382338836
R1C4,Sampling_07_21_2023,Pepper_Variety_Trial,07_21_2023,pv_R1C4_07_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,152503,0.003389629274129466,1.1154014266542975,136724.76684689242
R1C4,Sampling_08_12_2023,Pepper_Variety_Trial,08_12_2023,pv_R1C4_08_12_2023,pepper,plot,5,1.0,2,Pepper_Variety_Trial,233813,0.0024002840669899712,1.158964458290098,201743.02872493674
R1C4,Sampling_08_26_2023,Pepper_Variety_Trial,08_26_2023,pv_R1C4_08_26_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,190748,0.0032993503824448114,1.3027732072952645,146416.88893496586
R1C4,Sampling_09_08_2023,Pepper_Variety_Trial,09_08_2023,pv_R1C4_09_08_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,216526,0.0032481754539264492,1.4252104587417,151925.63222639274
R1C4,Sampling_09_21_2023,Pepper_Variety_Trial,09_21_2023,pv_R1C4_09_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,225511,0.003221476110338111,1.5285774384500177,147529.98070458823
R1C4,Sampling_10_05_2023,Pepper_Variety_Trial,10_05_2023,pv_R1C4_10_05_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,322361,0.0023011956971930557,1.410959611060327,228469.3321290379
R1C4,Sampling_10_20_2023,Pepper_Variety_Trial,10_20_2023,pv_R1C4_10_20_2023,pepper,plot,5,1.0,1,Pepper_Variety_Trial,201946,0.0031903107329435457,1.4292978954049322,141290.35007274462
R1C41,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C41_06_22_2023,pepper,plant,1,1.0,1,Pepper_Variety_Trial,155315,0.0004758520756818796,0.020789440998562794,7470859.847108788
R1C42,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C42_06_22_2023,pepper,plant,1,1.0,1,Pepper_Variety_Trial,260270,0.0005197779653472046,0.056610607579940186,4597548.253345827
R1C43,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C43_06_22_2023,pepper,plant,1,1.0,1,Pepper_Variety_Trial,246553,0.0003723260068972895,0.035471789104141706,6950678.446924244
R1C44,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C44_06_22_2023,pepper,plant,1,1.0,1,Pepper_Variety_Trial,401114,0.00038036295929313606,0.04581888581077378,8754337.712543912
R1C45,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C45_06_22_2023,pepper,plant,1,1.0,1,Pepper_Variety_Trial,408717,0.00031298678164127695,0.044000836619767454,9288846.108357476
R1C7,Sampling_07_04_2023,Pepper_Variety_Trial,07_04_2023,pv_R1C7_07_04_2023,pepper,plot,5,1.0,1,Pepper_Variety_Trial,165196,0.0021711737301667957,0.6373805943077431,259179.52550692073
R1C7,Sampling_07_21_2023,Pepper_Variety_Trial,07_21_2023,pv_R1C7_07_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,211189,0.002543137973710881,1.0594357811411148,199341.01128105095
R1C7,Sampling_08_12_2023,Pepper_Variety_Trial,08_12_2023,pv_R1C7_08_12_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,220192,0.0025278342626236603,1.3407771048994124,164227.14796917659
R1C7,Sampling_08_26_2023,Pepper_Variety_Trial,08_26_2023,pv_R1C7_08_26_2023,pepper,plot,5,1.0,2,Pepper_Variety_Trial,245715,0.0023807974659519966,1.4153158021453096,173611.42977952323
R1C7,Sampling_09_08_2023,Pepper_Variety_Trial,09_08_2023,pv_R1C7_09_08_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,181473,0.0033046496842304585,1.5079859404193439,120341.30765803799
R1C7,Sampling_09_21_2023,Pepper_Variety_Trial,09_21_2023,pv_R1C7_09_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,320007,0.002293025005902287,1.5174767997087877,210880.9835256863
R1C7,Sampling_10_05_2023,Pepper_Variety_Trial,10_05_2023,pv_R1C7_10_05_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,320651,0.0023470550221231386,1.6176998647937368,198214.1477404922
R1C7,Sampling_10_20_2023,Pepper_Variety_Trial,10_20_2023,pv_R1C7_10_20_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,253697,0.002372672846550605,1.4562912397675865,174207.59877707443
R1C71,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C71_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,426702,0.0004986040061036873,0.07662960441836479,5568370.12586402
R1C72,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C72_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,215252,0.0006012387736182797,0.07087972208248698,3036862.9232137557
R1C73,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C73_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,430938,0.00039399531119166875,0.05760835684448188,7480477.201655825
R1C74,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C74_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,432152,0.0003691441336069204,0.06960377605382437,6208743.612786443
R1C75,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R1C75_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,364218,0.0006161267741649399,0.08838408531294431,4120855.001331992
R2C4,Sampling_07_04_2023,Pepper_Variety_Trial,07_04_2023,pv_R2C4_07_04_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,173803,0.002525335854629565,0.707349750696927,245710.13113209978
R2C4,Sampling_07_21_2023,Pepper_Variety_Trial,07_21_2023,pv_R2C4_07_21_2023,pepper,plot,5,1.0,1,Pepper_Variety_Trial,231868,0.0024952226384616235,1.15045111664708,201545.28657920312
R2C4,Sampling_08_12_2023,Pepper_Variety_Trial,08_12_2023,pv_R2C4_08_12_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,235350,0.002373270398215548,1.3814202996699718,170368.1349233295
R2C4,Sampling_08_26_2023,Pepper_Variety_Trial,08_26_2023,pv_R2C4_08_26_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,279497,0.0023717726012227693,1.6695876391338786,167404.80909704918
R2C4,Sampling_09_08_2023,Pepper_Variety_Trial,09_08_2023,pv_R2C4_09_08_2023,pepper,plot,5,1.0,2,Pepper_Variety_Trial,221878,0.0032897117371547538,1.7238009760476474,128714.39515524854
R2C4,Sampling_09_21_2023,Pepper_Variety_Trial,09_21_2023,pv_R2C4_09_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,255044,0.003277150152093319,2.0041586145910824,127257.39277479182
R2C4,Sampling_10_05_2023,Pepper_Variety_Trial,10_05_2023,pv_R2C4_10_05_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,238879,0.003351453991766725,1.9516969809934346,122395.53697439653
R2C4,Sampling_10_20_2023,Pepper_Variety_Trial,10_20_2023,pv_R2C4_10_20_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,290675,0.002379447505403333,1.6902388021804478,171972.74114463732
R2C41,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C41_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,250246,0.0005026091079696202,0.05387714159290048,4644752.720752645
R2C42,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C42_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,451755,0.0004133975858258825,0.05765332840501117,7835714.129571987
R2C43,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C43_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,408208,0.000424907952032117,0.05896451933537922,6922942.891778509
R2C44,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C44_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,262666,0.0004163238910933068,0.04254042840028012,6174502.93467826
R2C45,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C45_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,398182,0.0003986078037475971,0.06073304581544218,6556265.944738062
R2C7,Sampling_07_04_2023,Pepper_Variety_Trial,07_04_2023,pv_R2C7_07_04_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,195530,0.0025792910409642633,0.9010766473669919,216995.96873512608
R2C7,Sampling_07_21_2023,Pepper_Variety_Trial,07_21_2023,pv_R2C7_07_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,188268,0.0033823770818054225,1.3311917236551116,141428.1629418971
R2C7,Sampling_08_12_2023,Pepper_Variety_Trial,08_12_2023,pv_R2C7_08_12_2023,pepper,plot,5,1.0,1,Pepper_Variety_Trial,179400,0.0033972889444611404,1.530066749239971,117249.78670970611
R2C7,Sampling_08_26_2023,Pepper_Variety_Trial,08_26_2023,pv_R2C7_08_26_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,212903,0.003350889034840759,1.6461230728433232,129336.01594700688
R2C7,Sampling_09_08_2023,Pepper_Variety_Trial,09_08_2023,pv_R2C7_09_08_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,226294,0.0032982976780084857,1.61934121721856,139744.4822584649
R2C7,Sampling_09_21_2023,Pepper_Variety_Trial,09_21_2023,pv_R2C7_09_21_2023,pepper,plot,5,1.0,2,Pepper_Variety_Trial,249193,0.0032781518365016626,1.7327383814128268,143814.55543035583
R2C7,Sampling_10_05_2023,Pepper_Variety_Trial,10_05_2023,pv_R2C7_10_05_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,228117,0.0033050535373798625,1.6931756437312815,134727.31009601254
R2C7,Sampling_10_20_2023,Pepper_Variety_Trial,10_20_2023,pv_R2C7_10_20_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,201590,0.0032939453720654253,1.6516101670512744,122056.64751986334
R2C71,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C71_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,391554,0.0005431031296309565,0.09648710534887736,4058096.660524968
R2C72,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C72_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,488389,0.00042058739890610096,0.07915437420272595,6170082.259120188
R2C73,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C73_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,408065,0.00042153149148958417,0.052137480250917065,7826711.188115433
R2C74,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C74_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,382216,0.00044702819970988364,0.06143864245270573,6221100.999980955
R2C75,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R2C75_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,405092,0.0005394838835463489,0.1003482145082949,4036863.0571549893
R3C4,Sampling_07_04_2023,Pepper_Variety_Trial,07_04_2023,pv_R3C4_07_04_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,210205,0.0025096621221246903,0.7072702497124178,297206.05395953124
R3C4,Sampling_07_21_2023,Pepper_Variety_Trial,07_21_2023,pv_R3C4_07_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,265281,0.002498032145574014,1.1133884227731197,238264.55760988055
R3C4,Sampling_08_12_2023,Pepper_Variety_Trial,08_12_2023,pv_R3C4_08_12_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,211409,0.002396753762764079,1.1153693238539444,189541.7019983272
R3C4,Sampling_08_26_2023,Pepper_Variety_Trial,08_26_2023,pv_R3C4_08_26_2023,pepper,plot,5,1.0,1,Pepper_Variety_Trial,235980,0.0023549294880839573,0.9919037373770183,237906.15067549143
R3C4,Sampling_09_08_2023,Pepper_Variety_Trial,09_08_2023,pv_R3C4_09_08_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,285540,0.0023113575327386522,1.27657307530499,223676.97198359034
R3C4,Sampling_09_21_2023,Pepper_Variety_Trial,09_21_2023,pv_R3C4_09_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,288917,0.002480256162065223,1.2814836524822315,225455.0804767336
R3C4,Sampling_10_05_2023,Pepper_Variety_Trial,10_05_2023,pv_R3C4_10_05_2023,pepper,plot,5,1.0,2,Pepper_Variety_Trial,298661,0.002297912332307951,1.3529169800192005,220753.3828097578
R3C4,Sampling_10_20_2023,Pepper_Variety_Trial,10_20_2023,pv_R3C4_10_20_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,228244,0.0023751624608259626,1.5209883777434867,150062.94810655888
R3C41,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C41_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,264798,0.0005160746916215675,0.05287362069416397,5008130.642909189
R3C42,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C42_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,342367,0.0004442304284525735,0.058211007020243795,5881482.17193591
R3C43,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C43_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,380396,0.00045492557716660727,0.07033350215385173,5408460.951765191
R3C44,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C44_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,298750,0.0004403567618501068,0.055495932999549635,5383277.365612079
R3C45,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C45_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,309471,0.0006256870484128864,0.08827668092717643,3505693.652611352
R3C7,Sampling_07_04_2023,Pepper_Variety_Trial,07_04_2023,pv_R3C7_07_04_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,160702,0.0033892468645873733,0.9849794099705472,163152.64905365414
R3C7,Sampling_07_21_2023,Pepper_Variety_Trial,07_21_2023,pv_R3C7_07_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,164646,0.0033004415992327076,1.1313020616920693,145536.7276125545
R3C7,Sampling_08_12_2023,Pepper_Variety_Trial,08_12_2023,pv_R3C7_08_12_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,166211,0.0033509522231062383,1.3449968576193025,123577.24039162442
R3C7,Sampling_08_26_2023,Pepper_Variety_Trial,08_26_2023,pv_R3C7_08_26_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,267828,0.002495236446406543,1.4765086329996675,181392.77618437083
R3C7,Sampling_09_08_2023,Pepper_Variety_Trial,09_08_2023,pv_R3C7_09_08_2023,pepper,plot,5,1.0,1,Pepper_Variety_Trial,166289,0.003305424598069286,1.490836973803518,111540.70023884163
R3C7,Sampling_09_21_2023,Pepper_Variety_Trial,09_21_2023,pv_R3C7_09_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,188060,0.003330941095618619,1.5788709768206624,119110.42938967202
